Date,Close
2006-05-03,11403.99
2006-05-04,11438.034545
2006-05-05,11568.966136
2006-05-08,11580.625227
2006-05-09,11636.938636
2006-05-10,11660.256818
2006-05-11,11526.410455
2006-05-12,11396.295
2006-05-15,11436.868636
2006-05-16,11434.536818
2006-05-17,11203.803409
2006-05-18,11145.624545
2006-05-19,11151.454091
2006-05-22,11100.620455
2006-05-23,11041.0425
2006-05-24,11116.127045
2006-05-25,11209.283182
2006-05-26,11283.085227
2006-05-30,11085.93
2006-05-31,11177.220682
2006-06-01,11245.542955
2006-06-02,11242.161818
2006-06-05,11071.589318
2006-06-06,11003.150455
2006-06-07,10924.684773
2006-06-08,10904.747727
2006-06-09,10888.075227
2006-06-12,10799.232955
2006-06-13,10701.996136
2006-06-14,10837.941136
2006-06-15,11040.109773
2006-06-16,11002.334318
2006-06-19,10922.003182
2006-06-20,10989.392727
2006-06-21,11073.687955
2006-06-22,11024.136818
2006-06-23,11001.285
2006-06-26,11043.374318
2006-06-27,10930.7475
2006-06-28,10986.011591
2006-06-29,11185.032273
2006-06-30,11183.866364
2006-07-03,11225.139545
2006-07-05,11151.454091
2006-07-06,11224.090227
2006-07-07,11099.454545
2006-07-10,11118.692045
2006-07-11,11151.454091
2006-07-12,11037.894545
2006-07-13,10834.443409
2006-07-14,10737.206591
2006-07-17,10755.861136
2006-07-18,10824.066818
2006-07-19,11008.746818
2006-07-20,10946.1375
2006-07-21,10860.792955
2006-07-24,11054.100682
2006-07-25,11082.432273
2006-07-26,11094.9075
2006-07-27,11129.884773
2006-07-28,11211.498409
2006-07-31,11194.476136
2006-08-01,11126.736818
2006-08-02,11202.6375
2006-08-03,11262.215455
2006-08-04,11254.637045
2006-08-07,11239.83
2006-08-08,11188.53
2006-08-09,11098.288636
2006-08-10,11133.265909
2006-08-11,11108.432045
2006-08-14,11118.692045
2006-08-15,11230.969091
2006-08-16,11347.093636
2006-08-17,11352.923182
2006-08-18,11389.299545
2006-08-21,11357.353636
2006-08-22,11335.667727
2006-08-23,11317.246364
2006-08-24,11285.300455
2006-08-25,11288.681591
2006-08-28,11350.591364
2006-08-29,11358.519545
2006-08-30,11384.635909
2006-08-31,11390.465455
2006-09-01,11475.227045
2006-09-05,11478.724773
2006-09-06,11418.563864
2006-09-07,11363.066591
2006-09-08,11396.295
2006-09-11,11403.99
2006-09-12,11504.141591
2006-09-13,11553.576136
2006-09-14,11558.123182
2006-09-15,11565.118636
2006-09-18,11559.289091
2006-09-19,11540.867727
2006-09-20,11611.288636
2006-09-21,11544.365455
2006-09-22,11506.706591
2006-09-25,11566.284545
2006-09-26,11662.588636
2006-09-27,11702.229545
2006-09-28,11694.068182
2006-09-29,11677.745455
2006-10-02,11666.086364
2006-10-03,11717.386364
2006-10-04,11845.636364
2006-10-05,11866.622727
2006-10-06,11857.295455
2006-10-09,11866.622727
2006-10-10,11860.793182
2006-10-11,11863.125
2006-10-12,11952.9
2006-10-13,11971.554545
2006-10-16,11984.379545
2006-10-17,11964.559091
2006-10-18,11997.204545
2006-10-19,12022.854545
2006-10-20,12000.702273
2006-10-23,12092.809091
2006-10-24,12126.620455
2006-10-25,12142.943182
2006-10-26,12147.606818
2006-10-27,12091.643182
2006-10-30,12081.15
2006-10-31,12078.818182
2006-11-01,12034.513636
2006-11-02,12007.697727
2006-11-03,11985.545455
2006-11-06,12106.8
2006-11-07,12158.1
2006-11-08,12188.413636
2006-11-09,12121.956818
2006-11-10,12116.127273
2006-11-13,12138.279545
2006-11-14,12236.215909
2006-11-15,12274.690909
2006-11-16,12341.147727
2006-11-17,12332.986364
2006-11-20,12318.995455
2006-11-21,12321.327273
2006-11-22,12331.820455
2006-11-24,12273.525
2006-11-27,12116.127273
2006-11-28,12130.118182
2006-11-29,12237.381818
2006-11-30,12231.552273
2006-12-01,12210.565909
2006-12-04,12285.184091
2006-12-05,12341.147727
2006-12-06,12321.327273
2006-12-07,12281.686364
2006-12-08,12306.170455
2006-12-11,12339.981818
2006-12-12,12325.990909
2006-12-13,12339.981818
2006-12-14,12427.425
2006-12-15,12419.263636
2006-12-18,12427.425
2006-12-19,12442.581818
2006-12-20,12447.245455
2006-12-21,12402.940909
2006-12-22,12324.825
2006-12-26,12400.609091
2006-12-27,12498.545455
2006-12-28,12485.720455
2006-12-29,12446.079545
2007-01-03,12453.075
2007-01-04,12471.729545
2007-01-05,12377.290909
2007-01-08,12418.097727
2007-01-09,12411.102273
2007-01-10,12448.411364
2007-01-11,12504.375
2007-01-12,12574.329545
2007-01-16,12576.661364
2007-01-17,12582.490909
2007-01-18,12560.338636
2007-01-19,12563.836364
2007-01-22,12479.890909
2007-01-23,12541.684091
2007-01-24,12616.302273
2007-01-25,12502.043182
2007-01-26,12482.222727
2007-01-29,12486.886364
2007-01-30,12523.029545
2007-01-31,12632.625
2007-02-01,12681.593182
2007-02-02,12661.772727
2007-02-05,12676.929545
2007-02-06,12674.597727
2007-02-07,12686.256818
2007-02-08,12655.943182
2007-02-09,12595.315909
2007-02-12,12568.5
2007-02-13,12673.431818
2007-02-14,12751.547727
2007-02-15,12780.695455
2007-02-16,12758.543182
2007-02-20,12769.036364
2007-02-21,12742.220455
2007-02-22,12686.256818
2007-02-23,12648.947727
2007-02-26,12643.118182
2007-02-27,12163.929545
2007-02-28,12271.193182
2007-03-01,12249.040909
2007-03-02,12100.970455
2007-03-05,12038.011364
2007-03-06,12210.565909
2007-03-07,12204.736364
2007-03-08,12285.184091
2007-03-09,12305.004545
2007-03-12,12321.327273
2007-03-13,12106.8
2007-03-14,12169.759091
2007-03-15,12183.75
2007-03-16,12109.131818
2007-03-19,12231.552273
2007-03-20,12287.515909
2007-03-21,12434.420455
2007-03-22,12450.743182
2007-03-23,12472.895455
2007-03-26,12441.415909
2007-03-27,12392.447727
2007-03-28,12306.170455
2007-03-29,12337.65
2007-03-30,12363.3
2007-04-02,12369.129545
2007-04-03,12504.375
2007-04-04,12525.361364
2007-04-05,12554.509091
2007-04-09,12573.163636
2007-04-10,12568.5
2007-04-11,12495.047727
2007-04-12,12549.845455
2007-04-13,12623.297727
2007-04-16,12706.077273
2007-04-17,12778.363636
2007-04-18,12809.843182
2007-04-19,12829.663636
2007-04-20,12962.577273
2007-04-23,12920.604545
2007-04-24,12953.25
2007-04-25,13071.006818
2007-04-26,13131.634091
2007-04-27,13135.131818
2007-04-30,13076.836364
2007-05-01,13142.127273
2007-05-02,13217.911364
2007-05-03,13243.561364
2007-05-04,13277.372727
2007-05-07,13307.686364
2007-05-08,13317.013636
2007-05-09,13360.152273
2007-05-10,13255.220455
2007-05-11,13358.986364
2007-05-14,13375.309091
2007-05-15,13414.95
2007-05-16,13517.55
2007-05-17,13497.729545
2007-05-18,13557.190909
2007-05-21,13525.711364
2007-05-22,13522.213636
2007-05-23,13525.711364
2007-05-24,13442.931818
2007-05-25,13495.397727
2007-05-29,13528.043182
2007-05-30,13635.306818
2007-05-31,13636.472727
2007-06-01,13665.620455
2007-06-04,13660.956818
2007-06-05,13603.827273
2007-06-06,13453.425
2007-06-07,13257.552273
2007-06-08,13413.784091
2007-06-11,13426.609091
2007-06-12,13296.027273
2007-06-13,13484.904545
2007-06-14,13577.011364
2007-06-15,13625.979545
2007-06-18,13601.495455
2007-06-19,13634.140909
2007-06-20,13490.734091
2007-06-21,13543.2
2007-06-22,13400.959091
2007-06-25,13363.65
2007-06-26,13283.202273
2007-06-27,13414.95
2007-06-28,13412.618182
2007-06-29,13423.111364
2007-07-02,13533.872727
2007-07-03,13575.845455
2007-07-05,13563.020455
2007-07-06,13618.984091
2007-07-09,13655.127273
2007-07-10,13508.222727
2007-07-11,13597.997727
2007-07-12,13839.340909
2007-07-13,13897.636364
2007-07-16,13951.268182
2007-07-17,13985.079545
2007-07-18,13938.443182
2007-07-19,13993.240909
2007-07-20,13859.161364
2007-07-23,13927.95
2007-07-24,13733.243182
2007-07-25,13756.561364
2007-07-26,13476.743182
2007-07-27,13214.413636
2007-07-30,13356.654545
2007-07-31,13220.243182
2007-08-01,13344.995455
2007-08-02,13482.572727
2007-08-03,13222.575
2007-08-06,13423.111364
2007-08-07,13509.388636
2007-08-08,13659.790909
2007-08-09,13282.036364
2007-08-10,13198.090909
2007-08-13,13221.409091
2007-08-14,13058.181818
2007-08-15,12889.125
2007-08-16,12918.272727
2007-08-17,13064.011364
2007-08-20,13107.15
2007-08-21,13078.002273
2007-08-22,13233.068182
2007-08-23,13220.243182
2007-08-24,13365.981818
2007-08-27,13317.013636
2007-08-28,13058.181818
2007-08-29,13277.372727
2007-08-30,13261.05
2007-08-31,13343.829545
2007-09-04,13437.102273
2007-09-05,13327.506818
2007-09-06,13356.654545
2007-09-07,13159.615909
2007-09-10,13153.786364
2007-09-11,13312.35
2007-09-12,13331.004545
2007-09-13,13433.604545
2007-09-14,13451.093182
2007-09-17,13409.120455
2007-09-18,13740.238636
2007-09-19,13823.018182
2007-09-20,13776.381818
2007-09-21,13796.202273
2007-09-24,13761.225
2007-09-25,13777.547727
2007-09-26,13859.161364
2007-09-27,13919.788636
2007-09-28,13897.636364
2007-10-01,14066.693182
2007-10-02,14015.393182
2007-10-03,13965.259091
2007-10-04,13957.097727
2007-10-05,14074.854545
2007-10-08,14030.55
2007-10-09,14164.629545
2007-10-10,14080.684091
2007-10-11,14025.886364
2007-10-12,14120.325
2007-10-15,14004.9
2007-10-16,13923.286364
2007-10-17,13923.286364
2007-10-18,13885.977273
2007-10-19,13497.729545
2007-10-22,13552.527273
2007-10-23,13650.463636
2007-10-24,13656.293182
2007-10-25,13695.934091
2007-10-26,13799.7
2007-10-29,13870.820455
2007-10-30,13788.040909
2007-10-31,13901.134091
2007-11-01,13592.168182
2007-11-02,13610.822727
2007-11-05,13526.877273
2007-11-06,13657.459091
2007-11-07,13339.165909
2007-11-08,13249.390909
2007-11-09,13039.527273
2007-11-12,12983.563636
2007-11-13,13319.345455
2007-11-14,13275.040909
2007-11-15,13154.952273
2007-11-16,13153.786364
2007-11-19,12966.075
2007-11-20,13041.859091
2007-11-21,12783.027273
2007-11-23,12948.586364
2007-11-26,12750.381818
2007-11-27,12936.927273
2007-11-28,13286.7
2007-11-29,13321.677273
2007-11-30,13419.613636
2007-12-03,13336.834091
2007-12-04,13248.225
2007-12-05,13449.927273
2007-12-06,13613.154545
2007-12-07,13646.965909
2007-12-10,13744.902273
2007-12-11,13444.097727
2007-12-12,13505.890909
2007-12-13,13505.890909
2007-12-14,13349.659091
2007-12-17,13196.925
2007-12-18,13258.718182
2007-12-19,13231.902273
2007-12-20,13275.040909
2007-12-21,13437.102273
2007-12-24,13538.536364
2007-12-26,13549.029545
2007-12-27,13370.645455
2007-12-28,13344.995455
2007-12-31,13258.718182
2008-01-02,13072.172727
2008-01-03,13083.831818
2008-01-04,12822.668182
2008-01-07,12812.175
2008-01-08,12592.984091
2008-01-09,12700.247727
2008-01-10,12786.525
2008-01-11,12627.961364
2008-01-14,12755.045455
2008-01-15,12538.186364
2008-01-16,12469.397727
2008-01-17,12181.418182
2008-01-18,12061.329545
2008-01-22,11929.581818
2008-01-23,12275.856818
2008-01-24,12348.143182
2008-01-25,12224.556818
2008-01-28,12357.470455
2008-01-29,12458.904545
2008-01-30,12381.954545
2008-01-31,12608.140909
2008-02-01,12746.884091
2008-02-04,12611.638636
2008-02-05,12301.506818
2008-02-06,12229.220455
2008-02-07,12278.188636
2008-02-08,12180.252273
2008-02-11,12236.215909
2008-02-12,12380.788636
2008-02-13,12533.522727
2008-02-14,12405.272727
2008-02-15,12338.815909
2008-02-19,12371.461364
2008-02-20,12412.268182
2008-02-21,12327.156818
2008-02-22,12383.120455
2008-02-25,12566.168182
2008-02-26,12688.588636
2008-02-27,12689.754545
2008-02-28,12591.818182
2008-02-29,12307.336364
2008-03-03,12254.870455
2008-03-04,12244.377273
2008-03-05,12293.345455
2008-03-06,12084.647727
2008-03-07,11899.268182
2008-03-10,11802.497727
2008-03-11,12210.565909
2008-03-12,12144.109091
2008-03-13,12154.602273
2008-03-14,12010.029545
2008-03-17,12017.025
2008-03-18,12409.936364
2008-03-19,12148.772727
2008-03-20,12316.663636
2008-03-24,12542.85
2008-03-25,12519.531818
2008-03-26,12395.945455
2008-03-27,12321.327273
2008-03-28,12226.888636
2008-03-31,12244.377273
2008-04-01,12616.302273
2008-04-02,12627.961364
2008-04-03,12641.952273
2008-04-04,12618.634091
2008-04-07,12613.970455
2008-04-08,12620.965909
2008-04-09,12573.163636
2008-04-10,12603.477273
2008-04-11,12339.981818
2008-04-14,12323.659091
2008-04-15,12352.806818
2008-04-16,12674.597727
2008-04-17,12678.095455
2008-04-18,12790.022727
2008-04-21,12808.677273
2008-04-22,12742.220455
2008-04-23,12734.059091
2008-04-24,12815.672727
2008-04-25,12884.461364
2008-04-28,12883.295455
2008-04-29,12823.834091
2008-04-30,12825.0
2008-05-01,13004.55
2008-05-02,13082.665909
2008-05-05,12969.572727
2008-05-06,13033.697727
2008-05-07,12845.986364
2008-05-08,12829.663636
2008-05-09,12753.879545
2008-05-12,12880.963636
2008-05-13,12847.152273
2008-05-14,12905.447727
2008-05-15,13013.877273
2008-05-16,12966.075
2008-05-19,13031.365909
2008-05-20,12836.659091
2008-05-21,12615.136364
2008-05-22,12610.472727
2008-05-23,12465.9
2008-05-27,12552.177273
2008-05-28,12591.818182
2008-05-29,12631.459091
2008-05-30,12620.965909
2008-06-02,12523.029545
2008-06-03,12399.443182
2008-06-04,12402.940909
2008-06-05,12618.634091
2008-06-06,12216.395455
2008-06-09,12301.506818
2008-06-10,12301.506818
2008-06-11,12109.131818
2008-06-12,12166.261364
2008-06-13,12315.497727
2008-06-16,12271.193182
2008-06-17,12198.906818
2008-06-18,12039.177273
2008-06-19,12067.159091
2008-06-20,11829.313636
2008-06-23,11838.640909
2008-06-24,11797.834091
2008-06-25,11794.336364
2008-06-26,11472.895227
2008-06-27,11352.923182
2008-06-30,11348.259545
2008-07-01,11385.801818
2008-07-02,11219.426591
2008-07-03,11311.766591
2008-07-07,11226.305455
2008-07-08,11382.304091
2008-07-09,11171.740909
2008-07-10,11227.471364
2008-07-11,11104.118182
2008-07-14,11054.100682
2008-07-15,10934.128636
2008-07-16,11221.758409
2008-07-17,11418.563864
2008-07-18,11501.809773
2008-07-21,11470.796591
2008-07-22,11577.1275
2008-07-23,11625.279545
2008-07-24,11367.497045
2008-07-25,11323.542273
2008-07-28,11137.696364
2008-07-29,11393.963182
2008-07-30,11586.454773
2008-07-31,11377.990227
2008-08-01,11318.295682
2008-08-04,11281.919318
2008-08-05,11603.127273
2008-08-06,11652.095455
2008-08-07,11463.917727
2008-08-08,11699.897727
2008-08-11,11783.843182
2008-08-12,11661.422727
2008-08-13,11546.697273
2008-08-14,11645.1
2008-08-15,11656.759091
2008-08-18,11492.4825
2008-08-19,11356.187727
2008-08-20,11410.635682
2008-08-21,11411.801591
2008-08-22,11634.606818
2008-08-25,11393.963182
2008-08-26,11414.133409
2008-08-27,11505.3075
2008-08-28,11716.220455
2008-08-29,11551.244318
2008-09-02,11522.912727
2008-09-03,11558.123182
2008-09-04,11225.139545
2008-09-05,11240.995909
2008-09-08,11522.912727
2008-09-09,11257.785
2008-09-10,11305.703864
2008-09-11,11492.4825
2008-09-12,11485.603636
2008-09-15,10985.078864
2008-09-16,11069.374091
2008-09-17,10680.776591
2008-09-18,11001.285
2008-09-19,11364.2325
2008-09-22,11054.100682
2008-09-23,10853.914091
2008-09-24,10834.443409
2008-09-25,11031.248864
2008-09-26,11118.692045
2008-09-29,10480.007045
2008-09-30,10840.272955
2008-10-01,10875.133636
2008-10-02,10531.073864
2008-10-03,10324.707955
2008-10-06,9994.988864
2008-10-07,9511.719545
2008-10-08,9143.525455
2008-10-09,8559.171818
2008-10-10,8378.922273
2008-10-13,9507.522273
2008-10-14,9371.344091
2008-10-15,8490.966136
2008-10-16,8991.490909
2008-10-17,8757.842727
2008-10-20,9332.286136
2008-10-21,9042.324545
2008-10-22,8554.041818
2008-10-23,8802.497045
2008-10-24,8312.115682
2008-10-27,8029.849091
2008-10-28,9118.575
2008-10-29,8919.087955
2008-10-30,9253.820455
2008-10-31,9354.205227
2008-11-03,9347.209773
2008-11-04,9625.1625
2008-11-05,9188.879318
2008-11-06,8717.035909
2008-11-07,9017.374091
2008-11-10,8896.935682
2008-11-11,8678.6775
2008-11-12,8312.115682
2008-11-13,8874.433636
2008-11-14,8425.675227
2008-11-17,8298.591136
2008-11-18,8437.917273
2008-11-19,8039.642727
2008-11-20,7609.772045
2008-11-21,8057.830909
2008-11-24,8393.612727
2008-11-25,8485.136591
2008-11-26,8721.816136
2008-11-28,8833.626818
2008-12-01,8170.457727
2008-12-02,8439.666136
2008-12-03,8608.256591
2008-12-04,8377.872955
2008-12-05,8662.005
2008-12-08,8916.173182
2008-12-09,8714.937273
2008-12-10,8767.519773
2008-12-11,8590.651364
2008-12-12,8639.969318
2008-12-15,8603.359773
2008-12-16,8961.293864
2008-12-17,8838.756818
2008-12-18,8639.969318
2008-12-19,8540.050909
2008-12-22,8500.060227
2008-12-23,8411.101364
2008-12-24,8452.141364
2008-12-26,8510.67
2008-12-29,8495.046818
2008-12-30,8671.099091
2008-12-31,8755.860682
2009-01-02,9024.486136
2009-01-05,8974.118864
2009-01-06,9019.239545
2009-01-07,8790.021818
2009-01-08,8746.766591
2009-01-09,8618.516591
2009-01-12,8482.921364
2009-01-13,8445.962045
2009-01-14,8211.147955
2009-01-15,8220.941591
2009-01-16,8272.358182
2009-01-20,7944.504545
2009-01-21,8227.354091
2009-01-22,8119.857273
2009-01-23,8055.732273
2009-01-26,8111.462727
2009-01-27,8155.184318
2009-01-28,8371.926818
2009-01-29,8157.049773
2009-01-30,8011.427727
2009-02-02,7935.527045
2009-02-03,8066.925
2009-02-04,7973.069318
2009-02-05,8058.880227
2009-02-06,8289.613636
2009-02-09,8278.654091
2009-02-10,7922.818636
2009-02-11,7958.845227
2009-02-12,7953.831818
2009-02-13,7858.460455
2009-02-17,7578.525682
2009-02-18,7579.575
2009-02-19,7506.589091
2009-02-20,7376.240455
2009-02-23,7118.457955
2009-02-24,7341.263182
2009-02-25,7270.026136
2009-02-26,7187.712955
2009-02-27,7079.283409
2009-03-02,6785.7075
2009-03-03,6724.730455
2009-03-04,6879.796364
2009-03-05,6610.121591
2009-03-06,6653.027045
2009-03-09,6547.045909
2009-03-10,6917.105455
2009-03-11,6950.916818
2009-03-12,7180.600909
2009-03-13,7235.865
2009-03-16,7234.699091
2009-03-17,7411.217727
2009-03-18,7500.642955
2009-03-19,7414.1325
2009-03-20,7277.021591
2009-03-23,7779.178636
2009-03-24,7673.547273
2009-03-25,7744.084773
2009-03-26,7913.491364
2009-03-27,7784.308636
2009-03-30,7528.508182
2009-03-31,7587.619773
2009-04-01,7755.977045
2009-04-02,7974.934773
2009-04-03,8019.705682
2009-04-06,7979.948182
2009-04-07,7792.353409
2009-04-08,7840.272273
2009-04-09,8092.808182
2009-04-13,8058.880227
2009-04-14,7930.746818
2009-04-15,8033.696591
2009-04-16,8130.117273
2009-04-17,8134.8975
2009-04-20,7855.545682
2009-04-21,7962.809318
2009-04-22,7883.877273
2009-04-23,7968.988636
2009-04-24,8077.068409
2009-04-27,8029.849091
2009-04-28,8015.625
2009-04-29,8181.184091
2009-04-30,8171.273864
2009-05-01,8218.842955
2009-05-04,8427.657273
2009-05-05,8419.845682
2009-05-06,8523.961364
2009-05-07,8421.011591
2009-05-08,8576.310682
2009-05-11,8447.127955
2009-05-12,8475.809318
2009-05-13,8316.429545
2009-05-14,8342.196136
2009-05-15,8281.802045
2009-05-18,8515.566818
2009-05-19,8478.024545
2009-05-20,8422.760455
2009-05-21,8313.281591
2009-05-22,8290.662955
2009-05-26,8489.100682
2009-05-27,8319.344318
2009-05-28,8405.854773
2009-05-29,8542.849091
2009-06-01,8738.721818
2009-06-02,8753.645455
2009-06-03,8698.381364
2009-06-04,8754.694773
2009-06-05,8794.219091
2009-06-08,8777.43
2009-06-09,8777.43
2009-06-10,8768.569091
2009-06-11,8790.021818
2009-06-12,8834.792727
